episode,reward,steps,unique_locations,success
433,-92.68525066868825,7,4,Collision
434,150.05809686038072,78,19,Success
435,-102.24113065924826,12,3,Collision
436,-115.60019169785888,30,6,Collision
437,-39.59716240978823,49,11,Collision
438,157.26519685707854,64,15,Success
439,84.4020129253054,52,17,Success
440,-109.42804176649173,13,2,Collision
441,-97.6727201807557,10,3,Collision
442,125.32085329495453,126,27,Success
443,152.40188789126807,65,15,Success
444,159.65831933402256,75,21,Success
445,97.66779878901865,46,21,Success
446,-31.36569994992965,33,8,Collision
447,99.33419497525274,35,12,Success
448,-96.54120760124204,8,3,Collision
449,-106.26405458846426,14,3,Collision
450,-112.19799247959529,15,3,Collision
451,-103.04525921630557,17,6,Collision
452,-235.60492598705935,64,4,Collision
453,150.6087608270122,70,14,Success
454,83.94050500871961,55,15,Success
455,-122.55824984476965,24,3,Collision
456,-96.81479327649352,9,3,Collision
457,161.36078842974956,59,14,Success
458,-112.94617411658169,34,8,Collision
459,-109.70555974106131,13,1,Collision
460,-120.59902806582068,20,2,Collision
461,172.02039698853986,74,28,Success
462,-99.64356799696576,16,7,Collision
463,-38.51624391047814,54,16,Collision
464,-31.29189215736845,47,14,Collision
465,160.9831661313045,61,15,Success
466,-105.51780630671715,12,3,Collision
467,98.5219001558402,40,15,Success
468,162.32774956707019,73,22,Success
469,-95.62072915577392,8,4,Collision
470,49.24787057330978,99,26,Success
471,158.45742918119853,86,26,Success
472,-112.8286859937285,18,3,Collision
473,170.21578608443338,65,22,Success
474,-143.82681863372616,47,2,Collision
475,-100.26669415121182,24,9,Collision
476,-28.03984202263318,26,7,Collision
477,-102.4223871475554,11,3,Collision
478,-96.646959306105,6,2,Collision
479,83.50987985726115,53,17,Success
480,-100.4860362409775,26,10,Collision
481,-131.21659147919823,51,12,Collision
482,-98.05725736346676,11,3,Collision
483,-144.1895861149725,75,2,Collision
484,-34.38752306311247,58,18,Collision
485,159.6755375704342,86,27,Success
486,-239.9520991632278,78,11,Collision
487,-101.3471005146607,28,11,Collision
488,-105.36150942538767,15,4,Collision
489,-96.43714452904176,10,3,Collision
490,-148.7266213364325,71,14,Collision
491,160.0099773777,79,24,Success
492,-29.473202905259328,29,7,Collision
493,-100.76201307123915,30,11,Collision
494,-165.42764495686322,35,3,Collision
495,-32.185850929187666,32,6,Collision
496,155.7407029750971,77,22,Success
497,-97.59398417834625,8,3,Collision
498,-197.8470953453898,27,3,Collision
499,-109.14329396636617,13,2,Collision
500,28.458970089154477,128,23,Success
501,155.77139234211214,63,14,Success
502,144.66230725325318,91,24,Success
503,87.24303842062507,48,13,Success
504,-100.55861199100664,17,7,Collision
505,-97.29323537702463,15,4,Collision
506,-148.99435184957548,28,2,Collision
507,143.9897634836638,91,24,Success
508,-323.2682964117124,59,4,Collision
509,-99.07169514858305,19,7,Collision
510,152.43021820616872,63,14,Success
511,-103.72618964238457,12,3,Collision
512,-24.45442442609327,45,17,Collision
513,-149.34042808187948,22,2,Collision
514,-98.29805830271476,26,11,Collision
515,144.32394556446818,82,23,Success
516,152.9734098784427,64,13,Success
517,92.82483826409567,40,12,Success
518,150.4502427566348,82,21,Success
519,-100.83657249412003,18,7,Collision
520,-32.29703221880216,32,8,Collision
521,-98.60109045533109,25,11,Collision
522,94.3776573140358,41,13,Success
523,-108.9920281067974,35,10,Collision
524,-99.79907815232606,9,3,Collision
525,156.94873132561474,67,16,Success
526,95.83761318035448,48,21,Success
527,92.32300965140129,45,14,Success
528,-127.75026037223996,28,3,Collision
529,170.34846525586477,70,25,Success
530,-99.10146420035728,8,2,Collision
531,148.4378856961682,86,23,Success
532,-101.96236422858605,14,4,Collision
533,81.54578122468949,58,19,Success
534,-100.32872153936084,15,3,Collision
535,165.01784470220832,70,23,Success
536,-34.28447308269797,46,13,Collision
537,-43.42632826581844,66,18,Collision
538,-100.2913844944502,17,6,Collision
539,-28.944234455628177,42,13,Collision
540,94.95466736071478,45,16,Success
541,-105.83396348031806,12,3,Collision
542,-95.29853597287004,9,3,Collision
543,-98.4197680931014,6,2,Collision
544,-33.287000897343475,35,8,Collision
545,-97.10025651958743,6,3,Collision
546,172.47242281928897,79,30,Success
547,96.05563072807615,35,11,Success
548,-106.07938275414364,12,2,Collision
549,150.0173366812382,76,19,Success
550,-102.8247539203931,28,10,Collision
551,59.72785557679284,86,27,Success
552,60.25993009899855,93,22,Success
553,161.28857218474386,81,26,Success
554,-28.654914904259897,35,10,Collision
555,127.29279763666739,118,15,Success
556,-125.14970245664557,45,11,Collision
557,-103.4819426608353,8,2,Collision
558,-40.89285112688351,59,15,Collision
559,-98.58426671049362,15,6,Collision
560,84.84442615211188,49,14,Success
561,-104.41747947536712,15,3,Collision
562,-136.19049525342413,53,11,Collision
563,138.51070133149102,91,19,Success
564,-99.40198396824546,10,3,Collision
565,-108.46060566800305,16,4,Collision
566,-105.18230920788982,8,2,Collision
567,87.33143659854794,50,18,Success
568,-120.61000708657662,26,3,Collision
569,-94.61622819652808,8,3,Collision
570,155.1458743501136,84,25,Success
571,90.7335668722192,50,19,Success
572,-121.27581099342395,22,2,Collision
573,-42.40432949938112,66,15,Collision
574,-135.56065726461674,27,3,Collision
575,156.90429936287833,80,24,Success
576,-114.1799820869115,19,3,Collision
577,-99.86692951894912,12,3,Collision
578,-40.38105308962276,42,8,Collision
579,-102.04392857613875,8,2,Collision
580,-240.71334365556297,85,11,Collision
581,-41.19625212446677,64,14,Collision
582,-70.53137424195724,140,18,Success
583,-101.11961777150775,12,3,Collision
584,-101.41350149180438,8,2,Collision
585,-111.74055845309928,14,3,Collision
586,-127.91783312947324,29,2,Collision
587,91.92524844170654,48,15,Success
588,-39.59909155407858,40,8,Collision
589,171.32535006692353,71,26,Success
590,-98.34479401903864,6,2,Collision
591,150.13727536577915,65,12,Success
592,-34.625787081943,51,13,Collision
593,-24.487533454230686,28,8,Collision
594,-100.4634132629156,8,3,Collision
595,-99.82599043734267,26,11,Collision
596,-350.4736295463829,45,2,Collision
597,163.12616268965138,86,29,Success
598,158.18220589970693,90,30,Success
599,161.73521195239383,73,23,Success
600,-23.019947998472134,30,8,Collision
601,-101.45169475419668,11,3,Collision
602,88.00283199055329,51,19,Success
603,-27.215054675695328,29,8,Collision
604,-105.37409532678755,17,6,Collision
605,-44.67044849276833,60,15,Collision
606,-122.55406690132438,23,2,Collision
607,158.64804863013777,68,19,Success
608,87.52445933134193,42,12,Success
609,-119.23092535286187,35,10,Collision
610,-96.82292169349577,15,7,Collision
611,-107.62988888996631,11,2,Collision
612,-25.944588135193925,30,8,Collision
613,156.74431703090366,78,23,Success
614,159.5699718866339,65,18,Success
615,-99.51090342039414,17,7,Collision
616,-32.24147216830822,37,11,Collision
617,-107.5000758127987,15,3,Collision
618,161.3016572513999,81,26,Success
619,-93.79854948423555,11,4,Collision
620,-305.8108212728096,34,2,Collision
621,161.50619655235937,62,17,Success
622,-218.88940216970073,27,2,Collision
623,-99.19638036952318,18,7,Collision
624,-30.500091844054694,37,8,Collision
625,-107.1074886962979,20,4,Collision
626,-136.16755280074287,44,7,Collision
627,-99.8235090256821,17,7,Collision
628,-103.61789080696552,8,2,Collision
629,-116.82971851723141,20,2,Collision
630,95.34005199030743,48,17,Success
631,-97.08784938180729,7,3,Collision
632,-157.1565334641227,70,10,Collision
633,-123.49881151758765,24,3,Collision
634,162.95108405802307,55,14,Success
635,155.62394660716635,81,24,Success
636,81.17626320406572,60,16,Success
637,-30.87996829039824,47,14,Collision
638,162.712885606055,64,17,Success
639,-20.911533364689745,28,8,Collision
640,-28.70191967462297,34,9,Collision
641,-95.04814792769973,12,4,Collision
642,-104.44598004593722,13,3,Collision
643,-125.7692681968179,25,3,Collision
644,162.57836722732313,77,24,Success
645,-105.53916333218332,10,2,Collision
646,-100.62539789430585,8,2,Collision
647,-127.58129034763763,21,3,Collision
648,-43.73658174789116,58,14,Collision
649,-140.65073811778126,52,2,Collision
650,-199.70951071272864,25,4,Collision
651,151.39131776239336,74,18,Success
652,-34.552690032004136,43,11,Collision
653,-111.85317960296143,15,2,Collision
654,-100.58717950377915,8,2,Collision
655,166.73757092158968,76,26,Success
656,-201.78344890519247,24,3,Collision
657,91.50408149984996,39,12,Success
658,-100.75962014059758,105,23,Success
659,-102.62265759280719,14,3,Collision
660,156.58347886599523,84,24,Success
661,-111.46700398808724,36,10,Collision
662,86.5995554336871,47,14,Success
663,-119.17326298450004,22,3,Collision
664,168.30072013428335,66,21,Success
665,-31.73831563869139,36,9,Collision
666,-107.93552793396978,13,2,Collision
667,156.5424287274047,59,13,Success
668,-22.403361715253467,38,13,Collision
669,-314.221995799722,39,2,Collision
670,132.4441304152092,89,15,Success
671,-256.1337023656871,36,2,Collision
