episode,reward,steps,unique_locations,success
269,132.55057325631122,91,22,Success
270,88.44999826000637,35,8,Success
271,-59.1718050393415,76,17,Collision
272,-123.25299080999109,24,2,Collision
273,58.75815055162833,77,20,Success
274,94.44025160430495,31,8,Success
275,-126.08073700375456,25,2,Collision
276,-107.88856244564496,26,5,Collision
277,-33.78634776350272,36,9,Collision
278,151.13325565716391,72,17,Success
279,-111.19014453082255,55,8,Success
280,-35.438691137322195,40,7,Collision
281,74.24950419431207,63,18,Success
282,-160.41114573087197,73,2,Collision
283,80.08694735177157,55,16,Success
284,-109.73292728550206,23,2,Collision
285,-247.6284639525715,64,5,Collision
286,74.4142356077129,58,15,Success
287,86.97702486060706,33,6,Success
288,94.3360024417735,23,5,Success
289,-105.07637546557262,11,2,Collision
290,-104.6299404048276,24,6,Collision
291,75.96792347063679,61,18,Success
292,-24.574595731803342,67,6,Success
293,117.29377910244253,109,21,Success
294,143.74111983917885,77,16,Success
295,-104.15581371928185,17,5,Collision
296,30.38014619128525,108,14,Success
297,-111.47523905993341,37,9,Collision
298,-76.40646456363359,91,16,Collision
299,92.96178590816619,31,8,Success
300,131.28458031159582,115,31,Success
301,67.15364143560113,63,15,Success
302,-108.09770887169815,21,3,Collision
303,-116.79548039320994,36,9,Collision
304,89.08663904814766,33,7,Success
305,-108.74976964057959,14,3,Collision
306,-71.22003715684686,95,15,Collision
307,139.77751243056304,96,24,Success
308,137.61745724959735,82,17,Success
309,90.1725343044074,31,8,Success
310,-12.109471312653625,35,5,Success
311,-313.84059818153776,46,4,Collision
312,86.0622378771043,37,7,Success
313,98.54809649786321,29,9,Success
314,-635.3318154972476,97,4,Collision
315,76.04863059325726,59,16,Success
316,86.51701078235438,44,13,Success
317,-162.03324640167344,82,6,Collision
318,125.08628253504739,104,22,Success
319,86.57005740312816,40,9,Success
320,-45.182104476672116,60,14,Collision
321,-105.1671066046002,19,4,Collision
322,-100.08467524206758,15,3,Collision
323,146.12069785756344,91,24,Success
324,-148.84438680347674,79,10,Collision
