episode,reward,steps,unique_locations,success
187,86.61536135292188,31,6,Success
188,88.55846439486677,22,3,Success
189,72.76348960214408,53,8,Success
190,82.06024024152028,36,6,Success
191,89.20466670627637,28,6,Success
192,64.36529333872629,65,10,Success
193,86.18331542459919,27,4,Success
194,74.92156406405861,47,7,Success
195,82.5118461177629,31,4,Success
196,91.34219601355211,19,3,Success
197,89.55627956239567,25,5,Success
198,83.16838081892331,30,4,Success
199,77.1751311415902,43,7,Success
200,84.11244283314264,27,3,Success
201,79.81565155244928,39,6,Success
202,45.004626095073235,89,12,Success
203,79.69208195516222,41,7,Success
204,67.14177338003886,58,8,Success
205,76.8951450121967,39,5,Success
206,85.50373549041946,28,4,Success
207,87.81357149960101,23,3,Success
208,94.88759993986827,15,3,Success
209,84.50800328120255,29,4,Success
210,80.86471259697991,35,5,Success
211,66.45889125686126,59,8,Success
